age,marital,address,income,ed,employ,jobsat,gender,reside
23,0,0,32,3,1,1,m,1
68,1,6,9,2,2,3,m,2
35,0,3,34,3,4,3,m,4
23,0,0,19,2,3,2,m,1
48,0,5,111,4,18,3,f,1
22,1,2,27,3,0,1,f,3
26,1,7,29,2,5,1,m,4
50,0,9,141,3,22,4,m,1
44,1,5,37,2,1,2,m,5
38,0,9,30,5,10,3,m,1
23,1,0,17,2,0,1,f,3
39,0,5,59,2,12,4,f,1
52,1,31,87,4,6,4,f,2
27,1,5,37,2,5,1,m,4
39,1,1,54,4,13,4,m,3
63,1,1,19,1,13,5,f,4
64,1,24,13,1,25,5,m,2
49,1,27,88,1,31,5,m,2
51,0,29,75,4,4,4,m,2
36,0,1,31,4,5,3,m,1
30,1,10,63,4,5,3,m,3
54,1,26,91,2,15,4,m,2
43,1,17,44,4,10,3,m,2
61,1,0,102,5,14,4,m,3
47,0,9,20,1,4,4,m,1
55,0,2,92,1,14,3,m,1
61,1,15,260,2,35,5,f,2
39,1,18,75,2,17,5,f,3
51,1,22,169,2,20,3,m,2
53,0,3,198,4,24,4,f,2
51,1,0,169,1,34,3,f,2
49,1,18,53,4,0,1,f,5
66,0,9,84,1,10,4,f,1
34,1,13,49,1,3,2,f,4
56,0,7,98,2,27,5,f,1
33,0,3,88,4,4,1,m,1
34,1,10,108,4,5,4,f,3
40,0,4,45,3,10,4,f,1
64,0,25,115,3,24,4,f,1
23,1,3,17,3,1,1,f,4
40,1,0,93,1,22,4,f,4
27,0,4,23,4,1,2,m,1
37,1,11,39,2,6,1,m,3
42,0,19,102,3,10,5,f,3
19,1,0,14,2,0,1,m,3
41,0,19,26,2,9,2,m,1
38,1,16,141,3,15,5,f,2
50,1,5,84,5,16,4,f,2
40,0,19,31,5,2,4,f,1
40,1,20,83,3,10,4,f,2
58,0,31,95,2,12,4,m,1
45,1,19,91,2,17,3,m,5
37,1,1,86,2,15,5,f,5
41,0,8,55,4,13,3,m,3
59,1,3,607,2,39,5,f,3
44,1,10,139,3,11,4,m,4
22,0,3,16,4,0,2,f,2
52,0,31,125,4,20,5,f,1
47,0,11,81,4,8,5,m,2
42,0,23,50,3,10,3,f,1
40,1,14,28,1,4,4,m,2
25,0,4,25,1,8,4,m,4
44,1,9,126,5,13,5,f,2
48,1,17,46,3,3,5,m,3
52,1,12,445,5,20,5,m,3
64,0,31,13,4,10,3,f,1
36,1,1,26,1,1,2,m,6
36,0,8,54,3,5,4,m,1
32,0,7,42,3,9,3,f,2
54,1,32,56,3,1,2,f,2
44,1,19,19,5,5,5,f,2
47,0,13,195,3,20,3,m,1
46,1,25,87,1,25,3,m,2
43,1,23,26,3,1,3,f,3
43,1,0,172,2,19,5,f,3
44,1,22,103,3,11,3,f,4
61,1,32,66,1,20,4,f,2
19,1,0,16,2,0,2,m,5
65,0,18,89,2,14,3,f,1
68,1,43,9,1,6,2,f,3
54,0,30,275,1,37,3,f,1
50,1,5,167,2,27,4,f,2
36,1,7,50,4,7,3,f,6
29,1,3,18,2,7,5,f,4
47,1,25,30,1,3,4,m,2
62,0,31,182,5,13,3,m,1
32,0,13,28,1,7,3,f,1
40,1,17,81,3,6,2,m,4
37,1,1,21,2,3,3,f,3
54,0,15,68,1,23,4,f,1
25,0,0,43,2,0,1,m,2
51,1,32,92,2,13,4,f,2
41,1,20,84,4,5,3,m,4
41,0,6,26,2,1,3,f,1
39,0,4,173,5,10,4,f,1
49,0,17,122,1,19,5,m,1
42,0,12,83,1,20,4,m,1
48,1,15,72,1,13,5,f,2
38,1,19,42,1,14,4,f,4
35,1,0,21,4,0,3,m,2
26,0,7,102,5,0,1,m,1
59,0,40,58,3,7,2,m,1
57,1,36,122,2,15,5,m,2
57,1,15,223,3,33,2,m,2
32,0,0,50,1,5,2,m,3
33,0,4,37,2,7,1,f,1
37,1,17,166,4,12,2,m,5
42,1,7,57,4,12,3,f,5
51,1,8,22,1,3,2,f,2
41,1,21,29,1,11,5,f,6
52,0,20,68,1,17,5,m,1
37,0,10,37,2,8,3,m,1
61,1,30,352,1,41,4,m,3
34,1,7,29,3,1,1,m,5
22,0,1,22,1,2,3,f,4
45,1,18,86,4,22,5,m,2
48,1,1,80,2,23,5,f,2
37,1,2,46,5,7,4,f,5
28,1,5,79,5,1,5,f,6
47,1,13,79,3,10,4,f,5
48,1,2,245,3,27,3,f,3
38,1,10,84,2,13,5,f,2
30,0,7,33,2,2,3,m,1
51,0,28,156,1,28,4,m,1
34,0,8,61,3,11,3,m,1
39,1,9,22,2,10,1,m,4
32,1,4,63,4,7,4,f,3
22,0,3,21,3,0,2,f,1
46,1,17,30,2,3,3,f,5
38,0,14,74,4,14,5,f,1
46,1,0,213,5,15,5,f,2
40,0,14,51,4,4,2,f,4
63,1,7,10,2,2,2,f,2
50,1,11,133,1,23,4,f,2
51,0,12,25,2,14,3,m,1
41,0,17,36,1,16,3,m,1
43,0,11,57,1,7,4,f,3
38,0,1,66,3,14,2,f,1
55,0,26,372,3,25,5,f,1
42,0,10,42,2,15,3,m,1
30,1,2,38,2,9,2,f,6
32,0,7,36,2,6,4,m,1
71,0,13,557,4,46,3,m,1
53,1,32,64,2,24,3,f,3
29,1,8,30,3,5,4,m,4
37,1,6,42,2,12,1,m,2
57,1,19,148,4,26,4,f,2
22,0,2,20,3,0,1,m,1
31,0,12,34,4,1,3,f,1
51,1,26,242,2,32,5,m,3
54,0,5,137,4,10,5,f,1
49,0,10,160,3,22,5,f,1
49,1,13,44,1,12,4,f,3
43,0,22,94,3,5,2,f,1
52,1,29,184,2,31,4,m,2
22,0,2,15,2,3,1,m,1
54,0,6,67,2,10,5,m,1
25,1,5,27,4,0,2,m,3
30,1,6,19,4,5,2,f,2
38,1,3,27,2,8,3,m,5
32,0,6,31,4,8,3,m,1
36,1,17,23,1,6,4,f,4
52,0,2,151,2,24,4,m,1
59,0,9,10,2,12,5,f,1
57,1,34,34,2,12,5,f,2
56,0,11,14,3,2,1,m,1
66,1,0,62,4,12,3,m,2
48,0,3,40,3,2,3,m,1
39,1,7,71,1,15,5,m,3
54,1,2,64,3,4,1,f,4
21,0,1,24,3,0,1,f,3
53,1,30,27,2,3,3,m,2
40,1,9,61,5,6,2,f,5
45,1,12,144,1,25,5,m,2
34,0,4,79,4,7,1,f,1
26,1,1,50,3,3,1,f,4
42,1,6,44,3,10,2,f,4
42,1,21,40,1,4,5,m,4
57,0,33,102,3,15,4,f,1
48,1,9,32,1,8,2,f,5
30,0,10,48,3,5,2,f,1
53,0,3,38,2,2,2,f,1
37,1,11,72,4,5,4,m,4
53,1,0,27,4,3,2,m,4
20,1,0,25,3,0,2,f,2
28,1,5,20,1,10,5,m,2
55,0,33,124,1,24,5,m,1
42,0,1,35,1,8,4,f,3
73,0,18,67,1,44,5,m,1
46,1,23,47,2,10,4,f,2
30,1,0,16,2,4,2,f,2
31,1,3,29,2,12,3,f,3
26,0,1,22,1,6,4,f,2
32,1,8,57,5,4,2,f,3
51,1,8,52,2,13,3,f,2
45,1,16,67,5,3,1,f,4
43,0,7,87,1,24,4,f,1
53,1,17,68,3,11,2,m,2
30,0,6,38,3,0,1,f,1
34,1,10,45,3,3,1,f,6
44,1,24,39,1,5,1,f,3
35,1,14,43,4,8,2,m,5
33,0,7,31,4,9,3,f,1
33,1,11,22,2,5,2,m,4
47,1,16,26,1,1,3,f,4
32,1,11,23,1,2,3,f,4
50,0,7,60,3,24,5,m,1
51,0,7,65,3,6,3,m,1
46,1,27,56,4,12,1,f,6
26,0,5,22,2,4,3,f,4
29,0,6,22,5,2,5,m,1
54,0,26,46,1,18,4,m,1
49,0,3,50,3,9,3,m,1
69,0,2,9,2,21,3,m,1
42,0,20,53,4,7,5,m,2
25,1,0,21,3,1,3,f,4
29,0,2,18,4,2,2,f,1
46,0,1,32,3,3,2,m,3
43,1,11,77,1,19,1,m,4
58,1,8,28,2,29,2,m,2
56,1,37,59,2,14,3,m,3
24,1,1,38,4,1,2,f,6
51,0,10,33,4,17,4,f,2
20,0,1,20,1,2,1,m,1
47,0,24,19,1,0,1,m,1
61,0,19,105,3,20,3,m,1
31,1,6,31,1,0,1,f,5
41,1,19,48,4,16,5,f,2
20,1,1,21,3,0,1,f,5
31,0,0,27,5,2,2,f,2
48,0,23,139,3,18,4,f,1
41,1,10,82,2,12,5,f,5
51,1,26,279,4,24,4,f,2
32,1,1,21,2,5,2,f,5
26,0,3,20,2,0,1,m,4
25,0,1,28,4,0,4,f,2
50,0,27,96,2,11,2,m,1
24,1,2,33,3,1,4,f,4
62,0,0,70,2,28,3,f,1
36,0,1,30,1,5,2,f,1
39,1,2,66,5,8,4,f,3
35,1,1,34,4,9,3,f,2
35,0,16,184,4,11,2,m,1
61,1,41,99,3,33,5,f,2
42,1,12,294,4,16,4,f,2
56,1,22,17,1,23,5,m,3
38,0,2,65,3,3,4,f,1
30,1,8,32,3,8,3,f,4
37,1,16,60,2,11,4,f,2
50,1,27,233,5,24,5,m,2
28,1,3,49,4,1,1,f,4
32,0,11,44,1,15,3,f,2
21,1,2,18,3,0,2,m,8
56,1,28,95,4,18,5,m,5
39,0,8,95,3,17,4,m,1
30,1,2,34,2,7,4,m,3
27,0,4,19,3,5,2,m,1
41,0,18,31,4,15,3,f,1
26,1,5,22,4,0,4,f,3
44,0,18,48,4,4,2,m,2
46,1,4,81,2,14,5,f,2
41,1,4,22,1,9,3,f,5
32,0,2,62,4,4,4,m,1
29,1,6,14,4,1,3,f,3
54,0,10,64,5,13,4,f,1
50,1,4,68,1,28,2,f,2
54,0,31,50,2,3,1,f,1
54,0,12,21,2,0,1,m,4
43,0,19,74,2,12,4,m,1
62,1,19,11,1,18,4,m,4
42,0,17,291,4,17,2,m,1
66,0,0,10,1,14,3,f,1
30,0,9,37,3,9,4,m,1
58,0,6,41,2,22,3,m,1
62,0,12,874,4,35,5,m,1
50,1,15,46,2,10,5,m,7
47,1,8,95,2,24,2,m,4
31,1,1,28,1,8,2,m,4
34,1,8,34,2,5,4,f,5
47,1,1,27,2,2,4,m,4
36,0,9,42,5,10,4,m,1
44,0,24,108,4,13,5,f,1
73,0,1,558,1,51,4,m,1
59,0,21,41,3,5,1,m,1
58,0,6,292,4,22,4,f,1
72,0,8,11,3,15,3,m,1
33,0,9,278,5,5,1,m,1
51,1,9,106,3,19,4,f,4
26,0,2,23,4,0,1,m,1
49,0,27,31,2,0,3,m,3
22,0,1,25,3,1,1,m,1
67,1,1,14,2,30,4,f,2
50,0,15,46,3,2,3,f,1
57,1,23,170,1,40,5,m,2
40,1,18,119,1,19,4,m,3
35,1,2,29,1,8,5,m,2
27,1,2,36,2,1,4,m,6
53,1,26,96,4,10,4,f,2
38,0,11,45,4,4,1,m,1
40,0,20,49,3,3,3,m,1
28,1,1,17,1,3,1,f,3
37,1,12,65,2,13,3,f,2
37,0,3,52,4,6,3,f,1
51,0,1,239,3,26,4,m,1
45,1,22,161,4,20,5,m,4
30,0,0,83,4,6,4,m,3
38,0,2,114,3,12,3,m,2
48,0,5,103,2,11,5,f,1
55,1,6,55,2,9,4,f,2
58,0,27,241,4,35,3,m,1
60,0,22,404,4,28,4,f,1
37,1,7,42,1,13,4,m,3
21,1,2,18,2,0,1,f,6
39,1,1,55,3,6,2,m,4
36,1,9,39,2,1,1,m,3
42,0,17,108,4,7,3,m,1
38,1,15,34,2,6,2,f,3
56,0,2,55,3,5,1,f,1
34,1,3,45,2,14,2,f,2
31,0,9,77,5,0,1,m,1
61,0,9,153,1,34,4,f,1
40,1,14,33,1,1,1,m,3
34,1,0,19,3,11,3,f,5
26,0,7,24,2,4,2,m,1
64,1,38,57,3,23,5,m,2
25,1,4,26,4,1,3,m,5
28,0,1,39,4,5,2,f,1
25,0,1,27,2,1,4,m,1
35,1,3,38,2,15,5,f,2
40,0,7,143,3,9,3,f,1
23,1,2,23,2,0,3,f,3
41,1,18,54,5,3,2,f,4
37,1,10,210,4,8,2,m,3
49,1,30,24,2,5,2,f,2
26,1,7,21,3,2,2,m,4
26,0,2,19,1,6,4,f,2
64,0,22,157,2,30,4,f,1
41,1,10,59,4,13,4,m,5
22,1,0,26,4,0,1,m,4
29,1,7,27,1,2,2,f,4
41,0,5,32,4,9,5,m,1
65,1,34,15,1,5,4,f,4
37,1,8,63,5,6,4,f,3
22,0,0,15,3,0,1,f,2
46,1,20,36,3,9,2,f,3
39,1,3,40,1,22,5,m,4
26,0,0,17,2,1,1,m,1
23,0,3,63,4,0,2,m,2
47,0,20,46,3,17,3,m,1
29,0,3,27,4,1,2,m,1
49,1,3,78,3,16,3,f,5
48,1,0,26,1,0,1,f,2
51,1,27,123,3,26,5,m,2
21,0,1,28,3,0,5,m,2
30,1,10,27,2,8,2,m,2
28,0,1,20,2,1,3,m,2
33,1,0,21,4,1,1,f,5
36,1,17,42,1,15,4,f,2
35,0,12,47,2,2,3,f,1
39,1,7,39,2,10,2,f,3
50,1,26,42,1,6,2,f,4
30,0,0,36,2,8,3,m,1
33,1,14,67,2,12,1,f,4
34,0,5,22,4,8,2,f,1
49,0,23,216,3,28,4,f,1
30,0,0,49,4,4,4,m,2
36,0,15,41,1,12,4,f,4
45,0,20,23,2,8,5,f,1
42,1,9,58,4,7,5,f,2
62,1,11,12,5,10,4,m,2
26,1,3,43,4,0,1,m,3
20,0,0,13,3,0,1,f,2
44,1,17,75,2,13,1,m,2
49,1,9,77,4,9,3,f,4
34,0,8,27,3,5,2,f,1
49,1,30,116,2,22,4,f,4
63,1,8,19,2,31,4,m,2
47,0,24,47,3,16,3,f,2
35,0,8,35,2,8,4,f,1
20,0,0,17,2,1,4,m,1
36,0,3,41,2,13,3,m,1
40,1,15,67,3,18,5,m,4
62,0,11,23,1,19,5,m,1
28,0,3,25,3,7,1,m,3
39,0,3,48,1,11,3,f,4
44,1,18,59,2,18,3,f,2
45,1,21,50,2,6,5,f,6
24,1,2,24,4,0,2,m,7
45,1,4,156,2,23,5,m,2
68,0,17,246,2,40,3,f,1
38,0,2,53,2,4,1,m,3
57,0,31,102,2,15,4,m,1
27,0,7,70,4,3,1,f,1
28,0,4,26,3,0,1,f,3
30,1,6,65,2,4,2,f,3
49,1,25,39,2,3,3,m,3
39,0,10,53,3,6,4,f,1
55,1,2,129,4,29,2,m,4
47,0,5,45,1,25,4,m,1
57,0,18,27,4,1,3,f,1
30,0,1,69,5,2,4,f,1
48,1,18,55,2,11,5,m,5
47,1,12,130,5,6,3,f,2
38,0,18,49,2,20,2,m,1
53,1,3,243,4,27,4,f,2
46,1,4,115,1,30,5,f,5
36,0,4,20,1,3,2,m,1
34,0,4,104,5,5,3,m,1
53,0,1,60,1,13,5,m,1
38,0,14,30,2,1,5,f,1
33,0,0,24,2,1,2,m,3
60,0,27,465,2,38,5,m,3
25,1,6,60,3,1,3,f,3
39,0,13,77,3,12,5,f,1
38,0,2,65,4,12,4,m,2
43,1,21,27,4,8,4,m,5
54,1,6,21,4,4,3,m,3
56,0,32,28,1,7,3,f,1
31,0,11,71,4,6,2,m,1
40,0,0,46,5,1,2,m,1
75,1,9,26,1,46,4,m,2
22,0,1,18,4,0,1,m,1
36,0,1,85,4,4,2,m,1
73,0,53,15,2,16,4,m,1
72,1,11,103,2,22,5,m,2
35,1,4,52,3,4,3,m,3
55,0,29,37,2,12,4,f,1
27,1,6,27,2,2,4,m,3
51,1,12,125,2,16,4,m,4
34,1,10,22,2,2,1,f,5
67,1,20,266,4,31,4,f,2
40,1,7,98,2,15,3,m,2
42,0,0,53,3,11,1,f,1
44,0,0,47,2,8,4,m,1
53,1,21,30,1,8,3,m,7
60,0,30,163,2,27,5,m,2
25,1,5,42,4,0,1,f,4
28,1,2,30,3,6,2,f,3
57,1,3,42,1,15,2,m,2
28,1,2,21,1,2,2,f,3
31,1,1,33,3,5,3,m,4
30,1,10,13,4,6,2,f,2
38,0,18,33,4,1,2,m,1
37,0,1,37,4,8,4,m,3
26,0,1,17,4,1,1,m,3
61,0,8,22,4,3,3,f,1
33,0,9,99,4,6,5,m,1
33,1,12,62,2,1,3,f,4
52,1,31,60,3,17,4,m,2
51,1,17,102,4,9,4,m,2
51,0,3,118,3,27,3,m,1
59,0,19,34,4,7,2,f,1
46,1,14,36,1,16,3,f,2
18,0,0,13,2,0,1,f,1
56,1,5,46,1,10,2,m,2
56,0,33,24,2,3,1,m,1
19,0,0,20,2,0,1,m,1
29,0,6,38,4,0,1,m,1
45,1,26,60,4,1,3,f,2
45,1,2,45,3,18,3,m,4
35,0,7,40,3,1,2,f,1
48,0,27,76,3,14,3,f,1
38,0,19,143,2,18,5,f,1
45,0,18,22,2,1,3,m,1
47,0,3,81,4,10,4,m,1
33,1,0,40,5,3,2,f,2
39,0,8,37,1,16,4,m,1
40,1,16,48,2,3,4,m,2
41,0,8,33,1,4,1,m,2
42,0,14,93,2,21,3,f,1
51,0,5,114,2,26,5,m,3
39,1,3,84,1,15,5,m,4
26,1,0,15,2,0,1,f,2
51,1,1,94,3,18,2,m,2
67,0,10,11,3,5,1,f,1
51,1,27,21,1,1,1,m,5
54,1,21,88,1,38,2,f,2
32,0,0,34,4,5,2,f,1
36,1,16,88,3,14,4,m,5
36,1,15,59,3,9,2,f,7
74,0,13,106,3,23,4,m,1
46,1,14,53,1,16,2,f,4
32,0,8,21,5,4,1,m,1
27,1,8,29,5,0,2,m,5
42,0,1,77,3,4,2,f,2
28,0,0,47,4,4,4,f,3
28,0,8,14,4,5,2,m,2
31,0,5,39,4,1,2,f,1
32,0,9,75,3,6,3,f,1
46,1,3,163,2,26,4,f,3
36,1,11,23,2,7,2,f,2
45,0,3,276,2,26,4,m,1
38,0,5,18,2,1,2,f,2
28,1,1,21,4,0,1,f,6
37,0,2,104,4,11,1,f,1
56,1,3,128,4,20,3,m,2
56,1,31,9,2,2,1,f,2
42,1,7,71,1,23,5,m,3
47,1,16,36,4,6,3,m,4
21,0,2,13,3,0,1,m,1
40,0,19,184,2,16,3,m,1
44,1,24,32,1,9,2,m,3
64,1,24,150,2,32,5,m,2
38,1,3,42,1,5,3,f,4
26,1,6,16,2,6,4,f,4
48,1,15,132,2,10,3,m,2
50,1,13,168,1,27,5,m,2
60,1,5,83,5,17,4,m,4
32,1,8,54,3,3,5,f,4
38,1,0,74,2,17,2,m,8
52,0,2,29,1,1,2,f,2
46,0,6,66,2,4,4,f,1
35,1,16,47,2,3,3,f,3
23,1,3,54,1,6,4,m,3
52,1,29,36,1,1,2,m,2
24,0,0,18,4,0,1,m,2
27,0,4,15,3,0,2,m,1
29,1,8,44,4,6,2,f,5
48,1,1,63,2,14,5,m,2
42,0,4,108,4,16,5,m,1
60,1,1,32,2,29,5,f,2
23,0,0,15,2,4,4,m,3
61,1,2,13,2,28,4,m,2
64,1,25,53,1,9,4,f,2
50,1,6,45,1,19,2,m,2
53,0,10,30,3,1,4,f,1
27,1,8,45,4,1,3,m,4
53,0,23,64,3,8,2,m,1
43,0,18,87,2,15,2,m,1
63,0,6,323,2,44,5,m,1
39,1,6,63,2,13,5,f,2
66,1,5,10,1,20,5,f,2
21,0,0,14,3,0,3,m,3
27,0,4,37,2,4,3,m,1
34,0,6,77,5,7,2,m,3
36,1,2,35,1,16,4,f,4
42,1,7,128,3,17,5,f,2
44,0,22,66,3,7,2,f,1
40,1,10,183,4,5,3,f,5
46,1,23,130,4,9,4,f,2
53,0,9,100,4,22,3,m,1
42,0,18,71,3,7,5,m,2
31,1,12,30,4,2,4,f,5
34,0,13,21,4,6,2,m,1
28,0,0,89,5,0,2,m,1
46,1,11,87,1,30,4,m,4
36,1,0,57,2,16,5,f,2
23,0,3,26,3,0,1,m,1
39,1,3,48,4,5,3,f,5
60,1,14,545,4,28,4,f,6
25,1,2,20,4,0,1,m,2
24,0,1,18,2,0,2,m,2
47,0,18,35,3,9,2,m,4
44,1,11,54,1,13,4,m,6
42,1,21,26,5,2,2,f,3
57,0,35,278,2,36,5,f,1
42,0,8,86,4,12,4,m,1
47,0,2,70,4,22,3,m,1
34,1,1,29,2,6,4,f,6
34,1,9,58,3,7,1,m,5
36,1,4,37,2,7,3,f,4
43,0,11,58,1,23,5,f,1
37,0,10,76,2,19,2,m,1
31,1,7,68,3,9,3,f,5
70,1,32,14,3,5,2,m,3
26,0,2,22,3,4,5,f,1
39,0,0,25,4,14,4,m,1
41,1,18,84,1,24,5,f,2
56,1,23,181,2,25,1,f,2
39,0,3,30,4,4,1,f,1
63,1,1,11,4,6,2,m,2
35,1,11,106,4,9,5,m,2
52,0,8,60,1,12,4,m,1
50,0,9,75,4,7,3,f,1
57,0,10,232,5,31,2,m,1
20,1,1,14,1,4,2,m,4
22,1,3,26,3,1,1,f,3
19,0,0,17,2,0,1,f,2
28,0,6,29,1,7,5,m,1
46,0,15,39,3,4,1,m,1
26,0,2,22,4,2,1,f,3
38,1,18,74,1,20,3,f,4
62,0,9,558,2,43,5,m,1
53,0,11,252,2,25,4,f,1
34,1,15,46,4,2,5,m,5
20,0,0,21,3,0,3,f,1
34,0,13,53,2,5,3,m,1
41,1,5,133,4,16,3,m,2
31,0,3,49,4,7,3,m,1
51,0,32,203,2,28,4,f,1
70,1,41,332,3,35,5,m,4
74,1,24,22,2,16,3,m,2
30,1,2,96,3,5,5,m,3
52,1,29,34,4,11,4,m,2
25,0,3,13,4,0,1,m,1
52,0,20,55,2,20,5,m,2
61,1,4,32,1,6,5,m,4
28,1,1,35,2,1,2,m,4
47,0,15,36,2,3,1,f,5
39,1,1,78,4,12,1,m,3
35,0,10,45,4,0,1,m,1
29,1,3,50,3,2,5,m,3
52,0,25,29,3,3,4,f,1
36,1,7,38,5,6,2,f,4
27,0,7,24,4,2,2,m,2
38,1,17,52,4,3,3,m,4
40,0,21,49,1,9,4,f,4
32,0,10,30,3,9,3,m,1
26,1,4,12,2,1,3,m,5
42,1,7,144,4,18,5,f,3
29,1,7,35,3,4,2,f,4
42,1,14,140,1,23,5,m,2
37,0,1,59,2,11,4,f,3
44,1,5,64,3,11,5,f,2
43,1,24,98,2,16,5,m,3
38,1,1,36,2,7,4,f,2
41,1,3,87,4,12,4,f,4
25,1,5,33,4,2,2,m,3
28,1,7,39,4,1,5,m,6
31,1,2,62,2,12,2,f,4
56,1,33,69,4,7,3,m,2
36,0,13,35,3,2,4,m,1
34,1,0,15,5,3,1,f,5
30,0,1,48,2,10,4,m,1
24,1,4,16,3,0,3,m,6
26,0,1,24,3,3,1,f,2
37,1,5,184,3,16,5,m,2
29,1,6,37,4,4,2,f,4
30,1,10,114,4,6,5,f,4
50,0,16,222,2,26,5,f,1
31,0,10,63,3,1,2,m,3
40,0,18,67,2,7,4,f,4
46,0,1,62,2,10,1,f,1
36,0,14,39,2,13,2,m,2
54,1,28,53,2,9,1,m,3
34,1,4,43,2,2,2,m,4
40,0,7,56,4,1,1,m,1
30,0,9,25,4,2,1,m,1
43,0,3,56,4,0,3,f,1
34,0,11,35,1,12,5,m,1
40,0,9,89,2,20,2,m,1
47,0,23,194,2,27,3,m,1
64,1,4,15,1,1,2,m,2
27,1,0,22,1,5,1,f,7
48,1,10,137,2,26,5,f,3
35,0,16,57,1,11,4,m,1
62,1,42,71,2,14,4,f,3
69,1,3,9,1,0,2,m,2
50,1,13,318,5,23,1,f,6
45,0,22,216,4,16,4,f,3
48,0,12,32,1,3,2,f,1
59,1,9,39,1,3,3,f,2
47,0,17,28,4,0,1,f,2
25,1,1,21,1,1,1,f,3
52,1,23,98,1,22,5,f,2
31,0,11,30,1,8,3,f,3
31,1,2,52,3,3,2,f,4
52,0,33,45,2,6,1,m,1
49,0,29,158,2,28,5,f,1
41,1,4,57,4,13,3,m,2
48,1,18,59,2,10,3,f,2
40,0,6,20,4,8,3,m,2
41,1,13,66,3,20,3,m,6
24,0,5,47,2,1,1,f,1
49,1,28,122,2,20,5,m,3
31,1,2,57,2,9,4,m,3
52,0,23,29,2,3,3,f,1
72,1,15,30,2,10,1,m,2
56,0,12,429,4,27,5,f,1
48,0,29,98,2,27,5,f,1
42,0,15,73,3,6,5,m,2
53,0,5,82,1,14,5,m,1
29,1,4,20,2,6,1,f,3
67,0,38,36,2,19,5,m,1
53,1,24,125,2,7,5,f,2
47,1,16,122,1,24,4,m,5
50,1,0,270,4,21,2,m,2
46,0,18,47,4,10,3,m,1
33,0,12,59,4,1,3,f,6
39,0,2,63,1,21,5,m,1
58,1,8,85,2,14,4,f,2
72,1,51,180,4,25,5,f,2
65,0,19,180,1,34,5,m,1
40,1,4,88,5,4,3,f,4
24,1,5,31,4,1,2,f,4
40,0,0,38,2,2,1,m,1
26,0,0,38,1,9,3,m,1
34,0,9,17,1,0,2,m,1
21,1,2,20,3,0,2,m,3
43,1,1,65,5,5,2,f,5
49,0,10,41,3,11,3,m,1
28,0,4,20,3,3,2,m,1
59,0,13,53,1,24,4,m,1
58,1,8,17,3,2,3,f,2
52,0,25,103,3,13,3,f,1
49,0,16,62,4,0,2,m,1
43,0,12,224,4,12,2,f,2
38,0,14,32,5,10,3,f,1
45,0,18,51,3,15,4,m,2
54,0,20,30,2,11,3,m,1
35,1,4,108,2,11,4,m,4
57,0,37,47,1,18,4,f,2
51,0,26,94,3,7,5,m,1
45,1,16,39,1,9,1,f,3
38,0,7,118,2,17,2,f,1
21,0,1,24,3,0,3,m,1
71,0,0,57,4,26,5,f,1
31,0,8,20,1,2,3,f,1
61,0,41,585,2,36,5,f,1
36,0,12,128,4,13,3,f,1
47,0,8,43,4,6,3,m,2
26,0,2,18,1,2,5,f,1
40,0,2,22,5,0,1,f,1
40,1,18,46,4,12,3,m,5
22,0,1,23,4,0,1,m,2
73,1,8,527,1,57,5,m,5
46,0,23,45,4,6,4,f,1
41,1,10,53,3,15,2,f,5
44,0,20,127,4,13,5,f,1
30,1,7,25,3,5,3,f,5
31,1,11,35,4,0,2,f,5
64,1,43,375,3,32,4,m,2
32,1,9,50,4,2,4,m,4
35,0,10,80,5,1,4,f,2
57,0,11,106,1,13,2,f,1
43,0,23,46,1,7,4,f,1
65,1,41,34,3,6,2,m,2
29,0,7,22,2,5,5,f,1
45,0,19,33,2,5,1,f,1
37,0,9,24,4,12,4,f,1
60,0,21,423,3,34,2,f,1
43,0,2,108,5,10,5,m,1
44,0,13,54,3,12,3,f,1
53,1,16,49,2,10,2,f,2
54,0,25,183,2,32,5,m,1
41,1,18,51,2,18,5,f,5
29,0,0,75,2,8,5,m,1
43,1,3,52,2,7,4,f,4
53,0,23,128,3,29,5,m,1
25,0,2,31,4,0,1,f,1
61,0,31,48,2,7,2,f,1
33,0,10,41,4,5,2,m,1
49,1,16,23,3,9,2,m,3
35,1,13,55,4,11,4,m,2
39,0,4,20,3,3,3,m,1
24,0,1,21,4,1,1,m,2
66,1,11,10,2,4,3,m,2
51,0,8,237,4,27,5,f,1
47,0,22,193,5,21,5,f,1
55,0,25,86,3,17,4,f,1
51,0,10,34,2,3,2,m,4
23,0,1,31,3,0,1,f,4
24,0,4,27,4,0,1,m,5
60,1,34,44,2,15,4,f,2
26,1,0,18,3,3,1,f,3
38,0,4,45,3,14,3,m,2
33,0,12,33,4,3,2,m,1
60,1,0,37,1,24,5,m,2
47,1,16,29,2,9,2,f,2
25,0,2,32,3,2,1,m,1
49,1,22,316,3,22,4,m,2
43,1,1,47,2,7,1,f,7
62,0,27,12,1,1,2,m,1
36,1,13,39,5,2,2,f,5
43,0,14,33,2,1,2,f,1
49,1,20,42,4,10,2,m,2
68,0,25,121,1,35,3,f,1
66,1,28,119,2,37,5,m,2
23,0,4,32,1,4,2,m,3
47,0,16,33,2,14,5,f,1
48,1,5,40,4,8,3,m,2
25,1,4,33,3,1,1,m,5
25,1,3,17,1,2,2,f,3
39,1,5,38,1,21,4,f,2
41,0,20,33,2,1,1,m,1
35,1,4,26,2,2,3,f,4
